# time,x,y,theta,speed
1761156088.68257,-1.86268830299377,2.80324292182922,0.314508467912674,1.31522655487061
1761156088.75188,-1.77280032634735,2.8253800868988,0.266383767127991,1.330690741539
1761156088.81629,-1.69412732124329,2.84126210212708,0.225498482584953,1.34418404102325
1761156088.88265,-1.60060274600983,2.85658121109009,0.182567745447159,1.36369025707245
1761156088.95259,-1.50517177581787,2.86861777305603,0.142362996935844,1.38357388973236
1761156089.01592,-1.42189931869507,2.87610769271851,0.107898324728012,1.40260291099548
1761156089.08261,-1.32301366329193,2.88214230537415,0.0733681917190552,1.42671763896942
1761156089.15318,-1.2224508523941,2.88524866104126,0.0407499112188816,1.44739818572998
1761156089.21583,-1.13519144058228,2.88587737083435,0.0169556345790625,1.46073067188263
1761156089.28258,-1.03253185749054,2.88454604148865,6.27582979202271,1.4720778465271
1761156089.35265,-0.929257035255432,2.88084101676941,6.25213384628296,1.48014616966248
1761156089.41584,-0.840405642986298,2.87631797790527,6.23690319061279,1.48517835140228
1761156089.48258,-0.736495971679688,2.86970639228821,6.22198915481567,1.48946118354797
1761156089.55204,-0.632402420043945,2.86204957962036,6.21175718307495,1.49250650405884
1761156089.6159,-0.543059468269348,2.85513687133789,6.20690202713013,1.49440574645996
1761156089.68265,-0.438741534948349,2.84658360481262,6.20191240310669,1.49602222442627
1761156089.75262,-0.334318816661835,2.83813619613647,6.20250797271729,1.49717164039612
1761156089.8159,-0.244724079966545,2.83133149147034,6.20611143112183,1.49788856506348
1761156089.88255,-0.140116959810257,2.82384562492371,6.21088790893555,1.4984986782074
1761156089.95299,-0.0354398749768734,2.81684637069702,6.21568822860718,1.49893248081207
1761156090.01589,0.0543574690818787,2.81171727180481,6.22415637969971,1.49920308589935
1761156090.08256,0.159211754798889,2.80719375610352,6.23789167404175,1.49943327903748
1761156090.15204,0.264132618904114,2.80412483215332,6.25169897079468,1.49959707260132
1761156090.21592,0.354086369276047,2.80199337005615,6.25811243057251,1.49969923496246
1761156090.28262,0.459048807621002,2.79996418952942,6.26341915130615,1.49978613853455
1761156090.35167,0.564025104045868,2.79845237731934,6.2682843208313,1.49984788894653
1761156090.41606,0.654012799263001,2.79757046699524,6.27244186401367,1.49988651275635
1761156090.48259,0.759004533290863,2.79702019691467,6.27731990814209,1.49991929531097
1761156090.55246,0.863999605178833,2.79697513580322,6.28213310241699,1.49994254112244
1761156090.61594,0.953995823860168,2.79734420776367,0.00310149509459734,1.49995720386505
1761156090.68265,1.05898928642273,2.79824995994568,0.00798005983233452,1.49996948242188
1761156090.75224,1.16397786140442,2.79965949058533,0.0127940298989415,1.4999783039093
1761156090.81596,1.25396430492401,2.80115365982056,0.0156492553651333,1.49998378753662
1761156090.88289,1.35895586013794,2.80240273475647,0.0125741083174944,1.4999885559082
1761156090.95203,1.46395230293274,2.80315160751343,0.00799812469631434,1.49999177455902
1761156091.01584,1.55395150184631,2.8033983707428,0.00386935309506953,1.49999392032623
1761156091.08263,1.6589469909668,2.80259370803833,6.27676010131836,1.49999570846558
1761156091.15287,1.76391887664795,2.80021810531616,6.26276063919067,1.49999690055847
1761156091.21595,1.85386002063751,2.79698395729065,6.25036478042603,1.4999977350235
1761156091.28265,1.95873129367828,2.79180812835693,6.2358660697937,1.49999833106995
1761156091.35223,2.06347274780273,2.78448462486267,6.21587562561035,1.4999988079071
1761156091.41588,2.15308427810669,2.77615094184875,6.19564914703369,1.49999916553497
1761156091.48262,2.2573869228363,2.76409220695496,6.17148017883301,1.49999940395355
1761156091.55168,2.36136913299561,2.74952673912048,6.14728832244873,1.49999952316284
1761156091.61598,2.45018434524536,2.73498487472534,6.12585401535034,1.49999964237213
1761156091.68256,2.55322623252869,2.7148277759552,6.0943546295166,1.49999976158142
1761156091.75338,2.65552258491516,2.6911768913269,6.06071662902832,1.49999988079071
1761156091.81591,2.74252843856812,2.66816735267639,6.03167295455933,1.49999988079071
1761156091.8826,2.8431236743927,2.63809514045715,5.99711990356445,1.49999988079071
1761156091.95221,2.94235110282898,2.60378575325012,5.95592784881592,1.49999988079071
1761156092.01587,3.02614188194275,2.57095003128052,5.91884422302246,1.5
1761156092.08256,3.12206888198853,2.52881407737732,5.87521457672119,1.49166107177734
1761156092.15185,3.21519780158997,2.48289203643799,5.83100986480713,1.47842001914978
1761156092.21592,3.29223299026489,2.44012045860291,5.78789520263672,1.46217525005341
1761156092.28257,3.37841963768005,2.38647723197937,5.73595666885376,1.44024431705475
1761156092.35132,3.46052193641663,2.32910084724426,5.68427801132202,1.42538058757782
